5.3011 	-0.83152 	0.5555 	-0.83168 
5.3192 	-0.8213 	0.5705 	-0.82146 
5.3374 	-0.81081 	0.58532 	-0.81098 
5.3555 	-0.80005 	0.59994 	-0.80022 
5.3737 	-0.78903 	0.61437 	-0.7892 
5.3918 	-0.77774 	0.62859 	-0.77793 
5.41 	-0.7662 	0.64261 	-0.76639 
5.4281 	-0.75441 	0.65641 	-0.7546 
5.4463 	-0.74237 	0.67 	-0.74257 
5.4644 	-0.73008 	0.68336 	-0.73029 
5.4826 	-0.71756 	0.69651 	-0.71776 
5.5008 	-0.70479 	0.70942 	-0.70501 
5.5189 	-0.6918 	0.7221 	-0.69202 
5.5371 	-0.67858 	0.73454 	-0.6788 
5.5552 	-0.66513 	0.74673 	-0.66535 
5.5734 	-0.65146 	0.75869 	-0.65169 
5.5915 	-0.63758 	0.77039 	-0.63782 
5.6097 	-0.62349 	0.78184 	-0.62373 
5.6278 	-0.6092 	0.79303 	-0.60944 
5.646 	-0.5947 	0.80395 	-0.59494 
5.6641 	-0.58 	0.81462 	-0.58026 
5.6823 	-0.56512 	0.82501 	-0.56538 
5.7005 	-0.55005 	0.83514 	-0.55031 
5.7186 	-0.5348 	0.84499 	-0.53506 
5.7368 	-0.51937 	0.85455 	-0.51964 
5.7549 	-0.50377 	0.86384 	-0.50404 
5.7731 	-0.488 	0.87285 	-0.48828 
5.7912 	-0.47208 	0.88156 	-0.47236 
5.8094 	-0.456 	0.88999 	-0.45628 
5.8275 	-0.43976 	0.89812 	-0.44005 
5.8457 	-0.42339 	0.90595 	-0.42368 
5.8638 	-0.40687 	0.91349 	-0.40716 
5.882 	-0.39022 	0.92073 	-0.39052 
5.9001 	-0.37344 	0.92766 	-0.37374 
5.9183 	-0.35654 	0.93429 	-0.35684 
5.9365 	-0.33952 	0.9406 	-0.33982 
5.9546 	-0.32239 	0.94661 	-0.32269 
5.9728 	-0.30515 	0.95231 	-0.30546 
5.9909 	-0.28781 	0.95769 	-0.28812 
6.0091 	-0.27037 	0.96276 	-0.27069 
6.0272 	-0.25285 	0.96751 	-0.25317 
6.0454 	-0.23525 	0.97194 	-0.23557 
6.0635 	-0.21756 	0.97605 	-0.21789 
6.0817 	-0.19981 	0.97984 	-0.20013 
6.0998 	-0.18199 	0.98331 	-0.18231 
6.118 	-0.1641 	0.98645 	-0.16444 
6.1362 	-0.14617 	0.98926 	-0.1465 
6.1543 	-0.12819 	0.99175 	-0.12852 
6.1725 	-0.11016 	0.99392 	-0.1105 
6.1906 	-0.092098 	0.99575 	-0.092436 
6.2088 	-0.074005 	0.99726 	-0.074345 
6.2269 	-0.055889 	0.99844 	-0.05623 
6.2451 	-0.037753 	0.99929 	-0.038096 
6.2632 	-0.019606 	0.99981 	-0.01995 
6.2814 	-0.0014517 	1 	-0.0017967 
6.2995 	0.016703 	0.99987 	0.016357 
6.3177 	0.034852 	0.9994 	0.034505 
6.3359 	0.05299 	0.9986 	0.052642 
6.354 	0.07111 	0.99747 	0.070761 
6.3722 	0.089206 	0.99602 	0.088857 
6.3903 	0.10727 	0.99423 	0.10692 
6.4085 	0.12531 	0.99212 	0.12496 
6.4266 	0.1433 	0.98968 	0.14295 
6.4448 	0.16124 	0.98692 	0.16089 
6.4629 	0.17913 	0.98383 	0.17878 
6.4811 	0.19696 	0.98042 	0.19661 
6.4992 	0.21473 	0.97668 	0.21438 
6.5174 	0.23242 	0.97262 	0.23207 
6.5355 	0.25004 	0.96824 	0.24969 
6.5537 	0.26758 	0.96354 	0.26723 
6.5719 	0.28503 	0.95852 	0.28468 
6.59 	0.30238 	0.95319 	0.30203 
6.6082 	0.31964 	0.94755 	0.31929 
6.6263 	0.33679 	0.94159 	0.33644 
6.6445 	0.35382 	0.93532 	0.35348 
6.6626 	0.37075 	0.92874 	0.3704 
6.6808 	0.38754 	0.92186 	0.3872 
6.6989 	0.40422 	0.91467 	0.40388 
6.7171 	0.42076 	0.90718 	0.42042 
6.7352 	0.43715 	0.89939 	0.43682 
6.7534 	0.45341 	0.89131 	0.45308 
6.7716 	0.46952 	0.88293 	0.46919 
6.7897 	0.48547 	0.87426 	0.48514 
6.8079 	0.50126 	0.8653 	0.50093 
6.826 	0.51689 	0.85606 	0.51656 
6.8442 	0.53234 	0.84654 	0.53202 
6.8623 	0.54762 	0.83673 	0.5473 
6.8805 	0.56272 	0.82665 	0.56241 
6.8986 	0.57764 	0.8163 	0.57733 
6.9168 	0.59236 	0.80568 	0.59205 
6.9349 	0.60689 	0.79479 	0.60658 
6.9531 	0.62122 	0.78364 	0.62092 
6.9713 	0.63534 	0.77224 	0.63504 
6.9894 	0.64926 	0.76057 	0.64896 
7.0076 	0.66296 	0.74866 	0.66267 
7.0257 	0.67644 	0.7365 	0.67615 
7.0439 	0.6897 	0.7241 	0.68942 
7.062 	0.70273 	0.71146 	0.70245 
7.0802 	0.71553 	0.69859 	0.71526 
7.0983 	0.7281 	0.68548 	0.72783 
7.1165 	0.74042 	0.67215 	0.74015 
7.1346 	0.7525 	0.6586 	0.75224 
7.1528 	0.76433 	0.64483 	0.76408 
7.1709 	0.77591 	0.63085 	0.77566 
7.1891 	0.78724 	0.61666 	0.78699 
7.2073 	0.7983 	0.60226 	0.79806 
7.2254 	0.80911 	0.58767 	0.80887 
7.2436 	0.81964 	0.57289 	0.81941 
7.2617 	0.82991 	0.55791 	0.82968 
7.2799 	0.8399 	0.54275 	0.83968 
7.298 	0.84961 	0.52742 	0.8494 
7.3162 	0.85905 	0.5119 	0.85884 
7.3343 	0.8682 	0.49622 	0.868 
7.3525 	0.87707 	0.48038 	0.87687 
7.3706 	0.88564 	0.46438 	0.88545 
7.3888 	0.89393 	0.44822 	0.89374 
7.407 	0.90192 	0.43192 	0.90174 
7.4251 	0.90961 	0.41548 	0.90943 
7.4433 	0.917 	0.3989 	0.91683 
7.4614 	0.92409 	0.38218 	0.92393 
7.4796 	0.93088 	0.36534 	0.93072 
7.4977 	0.93736 	0.34838 	0.93721 
7.5159 	0.94353 	0.33131 	0.94339 
7.534 	0.94939 	0.31413 	0.94925 
7.5522 	0.95493 	0.29684 	0.95481 
7.5703 	0.96017 	0.27945 	0.96004 
7.5885 	0.96508 	0.26198 	0.96497 
7.6067 	0.96968 	0.24441 	0.96957 
7.6248 	0.97395 	0.22677 	0.97385 
7.643 	0.97791 	0.20905 	0.97782 
7.6611 	0.98154 	0.19126 	0.98146 
7.6793 	0.98486 	0.17341 	0.98478 
7.6974 	0.98784 	0.1555 	0.98777 
7.7156 	0.9905 	0.13754 	0.99044 
7.7337 	0.99284 	0.11954 	0.99278 
7.7519 	0.99484 	0.1015 	0.99479 
7.77 	0.99652 	0.083418 	0.99648 
7.7882 	0.99787 	0.065313 	0.99784 
7.8063 	0.99889 	0.047187 	0.99887 
7.8245 	0.99958 	0.029045 	0.99957 
7.8427 	0.99995 	0.010894 	0.99994 
7.8608 	0.99998 	-0.0072615 	0.99998 
7.879 	0.99968 	-0.025414 	0.99969 
7.8971 	0.99906 	-0.043559 	0.99907 
7.9153 	0.9981 	-0.061689 	0.99812 
7.9334 	0.99682 	-0.079798 	0.99685 
7.9516 	0.9952 	-0.097882 	0.99524 
7.9697 	0.99326 	-0.11593 	0.99331 
7.9879 	0.99099 	-0.13395 	0.99105 
8.006 	0.9884 	-0.15191 	0.98846 
8.0242 	0.98548 	-0.16983 	0.98555 
8.0424 	0.98223 	-0.1877 	0.98231 
8.0605 	0.97866 	-0.2055 	0.97875 
8.0787 	0.97477 	-0.22323 	0.97487 
8.0968 	0.97056 	-0.24089 	0.97066 
8.115 	0.96603 	-0.25847 	0.96614 
8.1331 	0.96117 	-0.27596 	0.96129 
8.1513 	0.95601 	-0.29337 	0.95613 
8.1694 	0.95052 	-0.31068 	0.95066 
8.1876 	0.94473 	-0.32788 	0.94487 
8.2057 	0.93862 	-0.34498 	0.93877 
8.2239 	0.9322 	-0.36196 	0.93236 
8.2421 	0.92548 	-0.37882 	0.92564 
8.2602 	0.91845 	-0.39556 	0.91862 
8.2784 	0.91111 	-0.41217 	0.91129 
8.2965 	0.90348 	-0.42864 	0.90367 
8.3147 	0.89555 	-0.44498 	0.89575 
8.3328 	0.88732 	-0.46116 	0.88753 
8.351 	0.87881 	-0.47719 	0.87902 
8.3691 	0.87 	-0.49307 	0.87022 
8.3873 	0.8609 	-0.50878 	0.86113 
8.4054 	0.85152 	-0.52433 	0.85176 
8.4236 	0.84187 	-0.5397 	0.84211 
8.4417 	0.83193 	-0.55489 	0.83218 
8.4599 	0.82172 	-0.5699 	0.82198 
8.4781 	0.81124 	-0.58473 	0.8115 
8.4962 	0.80049 	-0.59936 	0.80076 
8.5144 	0.78948 	-0.61379 	0.78976 
8.5325 	0.77822 	-0.62801 	0.77851 
8.5506 	0.7667 	-0.64201 	0.767 
8.5687 	0.75494 	-0.6558 	0.75525 
8.5869 	0.74294 	-0.66937 	0.74325 
8.605 	0.7307 	-0.6827 	0.73102 
8.6231 	0.71823 	-0.69581 	0.71856 
8.6411 	0.70553 	-0.70869 	0.70586 
8.6592 	0.69261 	-0.72132 	0.69295 
8.6773 	0.67947 	-0.73371 	0.67981 
8.6953 	0.66611 	-0.74586 	0.66646 
8.7134 	0.65255 	-0.75776 	0.65291 
8.7314 	0.63878 	-0.7694 	0.63914 
8.7494 	0.62481 	-0.78079 	0.62518 
8.7674 	0.61065 	-0.79191 	0.61103 
8.7854 	0.5963 	-0.80277 	0.59668 
8.8043 	0.581 	-0.81391 	0.58139 
8.8233 	0.5655 	-0.82475 	0.5659 
8.8421 	0.54983 	-0.83529 	0.55023 
8.861 	0.53397 	-0.84551 	0.53438 
8.8798 	0.51795 	-0.85542 	0.51836 
8.8987 	0.50176 	-0.86501 	0.50218 
8.9174 	0.48542 	-0.87429 	0.48585 
8.9362 	0.46893 	-0.88324 	0.46936 
8.9549 	0.4523 	-0.89187 	0.45273 
8.9737 	0.43553 	-0.90018 	0.43597 
