6.6	0.94849
6.611	0.944874
6.622	0.941147
6.633	0.937311
6.644	0.933366
6.655	0.929315
6.666	0.925158
6.677	0.920898
6.688	0.916535
6.699	0.912071
6.71	0.907507
6.721	0.902845
6.732	0.898086
6.743	0.893232
6.754	0.888283
6.765	0.883242
6.776	0.878109
6.787	0.872887
6.798	0.867576
6.809	0.862178
6.82	0.856694
6.831	0.851126
6.842	0.845476
6.853	0.839743
6.864	0.833931
6.875	0.82804
6.886	0.822071
6.897	0.816027
6.908	0.809908
6.919	0.803716
6.93	0.797453
6.941	0.791119
6.952	0.784709
6.963	0.778167
6.974	0.771482
6.985	0.764656
6.996	0.757694
7.007	0.750599
7.018	0.743373
7.029	0.736019
7.04	0.728541
7.051	0.720942
7.062	0.713225
7.073	0.705394
7.084	0.69745
7.095	0.689398
7.106	0.68124
7.117	0.67298
7.128	0.664621
7.139	0.656165
7.15	0.647616
7.161	0.638978
7.172	0.630253
7.183	0.621444
7.194	0.612554
7.205	0.603587
7.216	0.594546
7.227	0.585434
7.238	0.576253
7.249	0.567008
7.26	0.557701
7.271	0.548335
7.282	0.538914
7.293	0.52944
7.304	0.519917
7.315	0.510347
7.326	0.500735
7.337	0.491083
7.348	0.481394
7.359	0.471671
7.37	0.461917
7.381	0.452136
7.392	0.442331
7.403	0.432505
7.414	0.42266
7.425	0.412801
7.436	0.402929
7.447	0.393049
7.458	0.383163
7.469	0.373275
7.48	0.363388
7.491	0.353504
7.502	0.343627
7.513	0.33376
7.524	0.323906
7.535	0.314031
7.546	0.304056
7.557	0.293984
7.568	0.283816
7.579	0.273559
7.59	0.263215
7.601	0.252787
7.612	0.242281
7.623	0.2317
7.634	0.221047
7.645	0.210327
7.656	0.199543
7.667	0.188699
7.678	0.1778
7.689	0.166847
7.7	0.155847
7.711	0.144802
7.722	0.133716
7.733	0.122593
7.744	0.111438
7.755	0.100252
7.766	0.0890419
7.777	0.0778097
7.788	0.0665597
7.799	0.0552957
7.81	0.0440216
7.821	0.0327412
7.832	0.0214583
7.843	0.0101767
7.854	-0.00109971
7.865	-0.0123672
7.876	-0.0236218
7.887	-0.0348598
7.898	-0.0460773
7.909	-0.0572706
7.92	-0.0684357
7.931	-0.0795689
7.942	-0.0906663
7.953	-0.101724
7.964	-0.112739
7.975	-0.123706
7.986	-0.134622
7.997	-0.145483
8.008	-0.156285
8.019	-0.167025
