2.816	-0.947432	-0.947432	0.31502	0.31502	-0.320784	-0.320784
2.827	-0.950903	-0.950903	0.304579	0.304579	-0.31024	-0.31024
2.838	-0.954257	-0.954257	0.294101	0.294101	-0.299635	-0.299635
2.849	-0.957494	-0.957494	0.283586	0.283586	-0.288968	-0.288968
2.86	-0.960614	-0.960614	0.273037	0.273037	-0.27824	-0.27824
2.871	-0.963615	-0.963615	0.262453	0.262453	-0.267451	-0.267451
2.882	-0.966498	-0.966498	0.251837	0.251837	-0.2566	-0.2566
2.893	-0.96926	-0.96926	0.241191	0.241191	-0.245689	-0.245689
2.904	-0.971903	-0.971903	0.230514	0.230514	-0.234739	-0.234739
2.915	-0.974425	-0.974425	0.219809	0.219809	-0.223794	-0.223794
2.926	-0.976826	-0.976826	0.209077	0.209077	-0.212853	-0.212853
2.937	-0.979107	-0.979107	0.19832	0.19832	-0.201917	-0.201917
2.948	-0.981268	-0.981268	0.187537	0.187537	-0.190986	-0.190986
2.959	-0.983309	-0.983309	0.176732	0.176732	-0.18006	-0.18006
2.97	-0.98523	-0.98523	0.165905	0.165905	-0.169139	-0.169139
2.981	-0.98703	-0.98703	0.155057	0.155057	-0.158222	-0.158222
2.992	-0.988711	-0.988711	0.144191	0.144191	-0.147311	-0.147311
3.003	-0.990271	-0.990271	0.133306	0.133306	-0.136404	-0.136404
3.014	-0.991711	-0.991711	0.122405	0.122405	-0.125502	-0.125502
3.025	-0.993032	-0.993032	0.111489	0.111489	-0.114605	-0.114605
3.036	-0.994233	-0.994233	0.100559	0.100559	-0.103713	-0.103713
3.047	-0.995314	-0.995314	0.0896164	0.0896164	-0.0928253	-0.0928253
3.058	-0.996275	-0.996275	0.0786625	0.0786625	-0.0819428	-0.0819428
3.069	-0.997117	-0.997117	0.0676987	0.0676987	-0.0710652	-0.0710652
3.08	-0.997838	-0.997838	0.0567264	0.0567264	-0.0601924	-0.0601924
3.091	-0.998441	-0.998441	0.0457467	0.0457467	-0.0493245	-0.0493245
3.102	-0.998924	-0.998924	0.0347611	0.0347611	-0.0384614	-0.0384614
3.113	-0.999287	-0.999287	0.0237709	0.0237709	-0.0276031	-0.0276031
3.124	-0.999531	-0.999531	0.0127773	0.0127773	-0.0167498	-0.0167498
3.135	-0.999655	-0.999655	0.00178162	0.00178162	-0.00590122	-0.00590122
3.146	-0.999661	-0.999661	-0.00921473	-0.00921473	0.00494247	0.00494247
3.157	-0.999547	-0.999547	-0.0202105	-0.0202105	0.0157813	0.0157813
3.168	-0.999314	-0.999314	-0.0312043	-0.0312043	0.0266153	0.0266153
3.179	-0.998961	-0.998961	-0.0421949	-0.0421949	0.0374444	0.0374444
3.19	-0.99849	-0.99849	-0.053181	-0.053181	0.0482687	0.0482687
3.201	-0.997899	-0.997899	-0.0641613	-0.0641613	0.0590881	0.0590881
3.212	-0.99719	-0.99719	-0.0751344	-0.0751344	0.0699027	0.0699027
3.223	-0.996361	-0.996361	-0.086099	-0.086099	0.0807125	0.0807125
3.234	-0.995414	-0.995414	-0.0970539	-0.0970539	0.0915173	0.0915173
3.245	-0.994348	-0.994348	-0.107998	-0.107998	0.102317	0.102317
3.256	-0.993163	-0.993163	-0.118929	-0.118929	0.113113	0.113113
3.267	-0.99186	-0.99186	-0.129847	-0.129847	0.123903	0.123903
3.278	-0.990437	-0.990437	-0.14075	-0.14075	0.134688	0.134688
3.289	-0.988897	-0.988897	-0.151636	-0.151636	0.145469	0.145469
3.3	-0.987237	-0.987237	-0.162505	-0.162505	0.156245	0.156245
3.311	-0.985459	-0.985459	-0.173355	-0.173355	0.167016	0.167016
3.322	-0.983563	-0.983563	-0.184185	-0.184185	0.177782	0.177782
3.333	-0.981548	-0.981548	-0.194993	-0.194993	0.188543	0.188543
3.344	-0.979415	-0.979415	-0.205778	-0.205778	0.199299	0.199299
3.355	-0.977163	-0.977163	-0.216539	-0.216539	0.210051	0.210051
3.366	-0.974794	-0.974794	-0.227275	-0.227275	0.220798	0.220798
3.377	-0.972306	-0.972306	-0.237984	-0.237984	0.231539	0.231539
3.388	-0.9697	-0.9697	-0.248666	-0.248666	0.242276	0.242276
3.399	-0.966976	-0.966976	-0.259317	-0.259317	0.253008	0.253008
3.41	-0.964134	-0.964134	-0.269939	-0.269939	0.263736	0.263736
3.421	-0.961174	-0.961174	-0.280528	-0.280528	0.274458	0.274458
3.432	-0.958096	-0.958096	-0.291084	-0.291084	0.285176	0.285176
3.443	-0.9549	-0.9549	-0.301606	-0.301606	0.295888	0.295888
3.454	-0.951586	-0.951586	-0.312091	-0.312091	0.306596	0.306596
3.465	-0.948155	-0.948155	-0.32254	-0.32254	0.317299	0.317299
3.476	-0.944606	-0.944606	-0.33295	-0.33295	0.327996	0.327996
3.487	-0.940939	-0.940939	-0.343321	-0.343321	0.338642	0.338642
3.498	-0.937156	-0.937156	-0.353651	-0.353651	0.349216	0.349216
